survey_year,value,metric,tenure,breakdown_var,breakdown_val,geography,stat_type
2019-20,112,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Gr. Perth,median
2019-20,103,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Gr. Hobart,median
2019-20,198,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Gr. Darwin,median
2019-20,106,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,ACT,median
2019-20,103,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Total GCC,median
2019-20,68,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Rest of NSW,median
2019-20,60,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Rest of Vic.,median
2019-20,105,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Rest of Qld,median
2019-20,85,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Rest of SA,median
2019-20,76,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Rest of WA,median
2019-20,59,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Rest of Tas.,median
2019-20,73,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Total rest of state,median
2019-20,274,median_weekly_cost,all,equiv_income_quintile,Second quintile,Gr. Sydney,median
2019-20,275,median_weekly_cost,all,equiv_income_quintile,Second quintile,Gr. Melbourne,median
2019-20,300,median_weekly_cost,all,equiv_income_quintile,Second quintile,Gr. Brisbane,median
2019-20,167,median_weekly_cost,all,equiv_income_quintile,Second quintile,Gr. Adelaide,median
2019-20,235,median_weekly_cost,all,equiv_income_quintile,Second quintile,Gr. Perth,median
2019-20,202,median_weekly_cost,all,equiv_income_quintile,Second quintile,Gr. Hobart,median
2019-20,327,median_weekly_cost,all,equiv_income_quintile,Second quintile,Gr. Darwin,median
2019-20,200,median_weekly_cost,all,equiv_income_quintile,Second quintile,ACT,median
2019-20,265,median_weekly_cost,all,equiv_income_quintile,Second quintile,Total GCC,median
2019-20,160,median_weekly_cost,all,equiv_income_quintile,Second quintile,Rest of NSW,median
2019-20,79,median_weekly_cost,all,equiv_income_quintile,Second quintile,Rest of Vic.,median
2019-20,107,median_weekly_cost,all,equiv_income_quintile,Second quintile,Rest of Qld,median
2019-20,123,median_weekly_cost,all,equiv_income_quintile,Second quintile,Rest of SA,median
