date,value,series,series_id,category,unit,frequency
2006-06-01,4.8081514,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2006-07-01,4.65683303,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2006-08-01,4.71214772,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2006-09-01,4.66600443,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2006-10-01,4.46318621,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2006-11-01,4.51507528,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2006-12-01,4.56808143,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-01-01,4.55349165,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-02-01,4.63442865,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-03-01,4.45971048,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-04-01,4.38607206,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-05-01,4.26455995,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-06-01,4.32412283,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-07-01,4.25331571,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-08-01,4.29895691,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-09-01,4.21330416,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-10-01,4.32618546,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-11-01,4.4268057,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2007-12-01,4.30838015,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-01-01,4.22245329,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-02-01,3.97900678,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-03-01,4.05712998,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-04-01,4.26560313,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-05-01,4.26648254,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-06-01,4.24352958,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-07-01,4.25037462,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-08-01,4.01532716,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-09-01,4.28916631,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-10-01,4.29010633,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-11-01,4.46289839,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2008-12-01,4.5700088,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-01-01,4.9081275,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-02-01,5.30254465,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-03-01,5.71131131,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-04-01,5.51330247,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-05-01,5.81218014,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-06-01,5.86153307,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-07-01,5.67279668,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-08-01,5.71475465,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-09-01,5.66189205,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-10-01,5.62366821,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-11-01,5.55861818,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2009-12-01,5.49112895,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-01-01,5.26613535,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-02-01,5.29817098,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-03-01,5.42258785,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-04-01,5.498898,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-05-01,5.22971029,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-06-01,5.14412766,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-07-01,5.28816225,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-08-01,5.03210008,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-09-01,5.05429042,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-10-01,5.28482213,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-11-01,5.10917416,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2010-12-01,4.87688609,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-01-01,5.00341461,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-02-01,4.97183078,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-03-01,4.92644606,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-04-01,4.95969181,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-05-01,5.0132697,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-06-01,4.91659657,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-07-01,5.09284442,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-08-01,5.2699381,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-09-01,5.22170364,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-10-01,5.18770662,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-11-01,5.23120204,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2011-12-01,5.19684133,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-01-01,5.0479176,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-02-01,5.19166162,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-03-01,5.18316838,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-04-01,4.99489314,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-05-01,5.20040951,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-06-01,5.16234528,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-07-01,5.1823206,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-08-01,5.15689718,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-09-01,5.48832991,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-10-01,5.41042898,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-11-01,5.25687357,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2012-12-01,5.43241896,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-01-01,5.38956957,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-02-01,5.39426557,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-03-01,5.64040232,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-04-01,5.58903898,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-05-01,5.60969227,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-06-01,5.69482113,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-07-01,5.63572907,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-08-01,5.84348608,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-09-01,5.70648211,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-10-01,5.823109,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-11-01,5.7964227,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2013-12-01,5.90076147,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-01-01,5.94711852,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-02-01,5.8763431,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-03-01,5.8750862,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-04-01,5.8045405,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-05-01,5.92985908,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-06-01,6.04821199,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-07-01,6.17194844,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-08-01,6.10059998,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-09-01,6.2369083,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-10-01,6.35744941,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-11-01,6.29698153,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2014-12-01,6.1059907,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-01-01,6.35170645,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-02-01,6.15343934,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-03-01,6.10328571,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-04-01,6.11246154,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-05-01,5.93087401,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-06-01,6.00737258,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-07-01,6.27445312,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-08-01,6.08744189,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-09-01,6.17439591,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-10-01,5.91247872,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-11-01,5.85058067,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2015-12-01,5.74107011,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-01-01,6.04126677,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-02-01,5.69448791,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-03-01,5.65333549,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-04-01,5.64520251,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-05-01,5.72140725,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-06-01,5.69495781,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-07-01,5.69355577,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-08-01,5.61507957,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-09-01,5.66507634,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-10-01,5.59724953,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-11-01,5.7673703,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2016-12-01,5.83649345,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-01-01,5.68386972,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-02-01,5.89334236,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-03-01,5.84574629,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-04-01,5.6086497,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-05-01,5.54682562,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-06-01,5.62247164,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-07-01,5.60564249,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-08-01,5.52983126,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-09-01,5.46392165,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-10-01,5.40420257,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-11-01,5.45438322,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2017-12-01,5.61667873,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-01-01,5.5242204,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-02-01,5.58164296,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-03-01,5.53010441,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-04-01,5.5441053,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-05-01,5.4355346,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-06-01,5.341531,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-07-01,5.29471475,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-08-01,5.2438151,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-09-01,5.01991537,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-10-01,5.00240412,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-11-01,5.1091307,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2018-12-01,5.01774139,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-01-01,5.04947499,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-02-01,4.9927445,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-03-01,5.0885642,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-04-01,5.21830587,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-05-01,5.1956542,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-06-01,5.25889714,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-07-01,5.27563997,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-08-01,5.25785345,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-09-01,5.22913715,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-10-01,5.30334874,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-11-01,5.17279065,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2019-12-01,5.03903202,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-01-01,5.24880473,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-02-01,5.11296637,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-03-01,5.19777276,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-04-01,6.30003959,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-05-01,6.99016776,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-06-01,7.42118876,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-07-01,7.43554852,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-08-01,6.7940323,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-09-01,6.92854024,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-10-01,6.95013636,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-11-01,6.81173489,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2020-12-01,6.55883756,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-01-01,6.27618005,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-02-01,5.84719585,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-03-01,5.67269234,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-04-01,5.46386034,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-05-01,5.11157325,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-06-01,5.02067841,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-07-01,4.72312305,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-08-01,4.57385793,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-09-01,4.70626482,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-10-01,5.23750771,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-11-01,4.63411803,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2021-12-01,4.20914944,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-01-01,4.16585281,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-02-01,4.0312021,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-03-01,3.98249496,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-04-01,3.85078281,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-05-01,3.93972019,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-06-01,3.60186936,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-07-01,3.44779062,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-08-01,3.52760563,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-09-01,3.60300196,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-10-01,3.43710314,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-11-01,3.51699923,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2022-12-01,3.52552668,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-01-01,3.66080921,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-02-01,3.60971162,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-03-01,3.59405668,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-04-01,3.70260683,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-05-01,3.58655602,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-06-01,3.5151971,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-07-01,3.71503863,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-08-01,3.6803952,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-09-01,3.56421252,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-10-01,3.78019653,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-11-01,3.93285791,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2023-12-01,3.98575603,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-01-01,4.09083059,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-02-01,3.73923531,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-03-01,3.89623982,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-04-01,4.08018564,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-05-01,3.99986611,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-06-01,4.02965614,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-07-01,4.19850552,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-08-01,4.12815051,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-09-01,4.02278707,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-10-01,4.0927247,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-11-01,3.93697069,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2024-12-01,3.99725007,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2025-01-01,4.12502218,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2025-02-01,4.07150954,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2025-03-01,4.0778075,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2025-04-01,4.05369904,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2025-05-01,4.09400022,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2025-06-01,4.31226639,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2025-07-01,4.24567843,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2025-08-01,4.2480821,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2025-09-01,4.45184649,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2025-10-01,4.33310794,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
