survey_year,value,metric,tenure,breakdown_var,breakdown_val,geography,stat_type
2017-18,439602,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Greater capital city area,Aust.,nhha
2019-20,138593,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Greater capital city area,NSW,nhha
2019-20,109128,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Greater capital city area,Vic.,nhha
2019-20,82365,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Greater capital city area,Qld,nhha
2019-20,31615,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Greater capital city area,SA,nhha
2019-20,42289,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Greater capital city area,WA,nhha
2019-20,6755,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Greater capital city area,Tas.,nhha
2019-20,3125,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Greater capital city area,NT,nhha
2019-20,4704,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Greater capital city area,ACT,nhha
2019-20,414594,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Greater capital city area,Aust.,nhha
2007-08,63009,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NSW,nhha
2007-08,12793,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Vic.,nhha
2007-08,52411,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Qld,nhha
2007-08,3847,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,SA,nhha
2007-08,2649,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,WA,nhha
2007-08,2928,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Tas.,nhha
2007-08,157,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NT,nhha
2007-08,137796,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Aust.,nhha
2009-10,70891,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NSW,nhha
2009-10,21178,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Vic.,nhha
2009-10,60978,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Qld,nhha
2009-10,4472,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,SA,nhha
2009-10,7620,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,WA,nhha
2009-10,3890,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Tas.,nhha
2009-10,72,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NT,nhha
2009-10,169101,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Aust.,nhha
2011-12,58351,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NSW,nhha
2011-12,25233,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Vic.,nhha
2011-12,66073,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Qld,nhha
2011-12,5551,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,SA,nhha
2011-12,9041,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,WA,nhha
2011-12,4919,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Tas.,nhha
2011-12,185,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NT,nhha
2011-12,169352,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Aust.,nhha
2013-14,61701,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NSW,nhha
2013-14,24905,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Vic.,nhha
2013-14,79846,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Qld,nhha
2013-14,5865,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,SA,nhha
2013-14,8183,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,WA,nhha
2013-14,4789,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Tas.,nhha
2013-14,367,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NT,nhha
2013-14,185656,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Aust.,nhha
2015-16,84062,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NSW,nhha
2015-16,28599,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Vic.,nhha
2015-16,62151,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Qld,nhha
2015-16,6732,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,SA,nhha
2015-16,10101,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,WA,nhha
2015-16,5076,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Tas.,nhha
2015-16,647,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NT,nhha
2015-16,201316,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Aust.,nhha
2017-18,72287,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NSW,nhha
2017-18,29990,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Vic.,nhha
2017-18,81471,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Qld,nhha
2017-18,6896,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,SA,nhha
2017-18,9583,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,WA,nhha
2017-18,4911,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Tas.,nhha
2017-18,390,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NT,nhha
2017-18,200762,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Aust.,nhha
2019-20,71738,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NSW,nhha
2019-20,24964,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Vic.,nhha
2019-20,83598,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Qld,nhha
2019-20,4177,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,SA,nhha
2019-20,8025,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,WA,nhha
2019-20,7635,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Tas.,nhha
2019-20,595,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,NT,nhha
2019-20,201218,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Rest of state,Aust.,nhha
2007-08,176048,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NSW,nhha
2007-08,89345,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Vic.,nhha
2007-08,81434,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Qld,nhha
2007-08,24424,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,SA,nhha
2007-08,29553,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,WA,nhha
2007-08,6198,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Tas.,nhha
2007-08,3563,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NT,nhha
2007-08,5179,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,ACT,nhha
2007-08,415744,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Aust.,nhha
2009-10,196532,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NSW,nhha
2009-10,102218,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Vic.,nhha
2009-10,112879,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Qld,nhha
2009-10,28058,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,SA,nhha
2009-10,42136,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,WA,nhha
2009-10,9314,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Tas.,nhha
2009-10,3043,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NT,nhha
2009-10,4609,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,ACT,nhha
2009-10,498790,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Aust.,nhha
2011-12,179074,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NSW,nhha
2011-12,122855,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Vic.,nhha
2011-12,122218,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Qld,nhha
2011-12,32896,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,SA,nhha
2011-12,43373,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,WA,nhha
2011-12,11941,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Tas.,nhha
2011-12,3061,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NT,nhha
2011-12,5033,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,ACT,nhha
2011-12,520451,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Aust.,nhha
2013-14,200356,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NSW,nhha
2013-14,118374,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Vic.,nhha
2013-14,148219,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Qld,nhha
2013-14,36106,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,SA,nhha
2013-14,51293,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,WA,nhha
2013-14,10448,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Tas.,nhha
2013-14,3296,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NT,nhha
2013-14,5876,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,ACT,nhha
2013-14,573967,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Aust.,nhha
2015-16,227436,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NSW,nhha
2015-16,151840,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Vic.,nhha
2015-16,111164,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Qld,nhha
2015-16,50834,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,SA,nhha
2015-16,62577,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,WA,nhha
2015-16,9109,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Tas.,nhha
2015-16,2950,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NT,nhha
2015-16,6513,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,ACT,nhha
2015-16,622182,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Aust.,nhha
2017-18,231765,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NSW,nhha
2017-18,145770,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Vic.,nhha
2017-18,142630,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Qld,nhha
2017-18,39556,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,SA,nhha
2017-18,58352,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,WA,nhha
2017-18,8899,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Tas.,nhha
2017-18,2678,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NT,nhha
2017-18,9414,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,ACT,nhha
2017-18,639737,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Aust.,nhha
2019-20,215950,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NSW,nhha
2019-20,130305,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Vic.,nhha
2019-20,163975,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Qld,nhha
2019-20,34921,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,SA,nhha
2019-20,52286,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,WA,nhha
2019-20,13997,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Tas.,nhha
2019-20,3467,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,NT,nhha
2019-20,4704,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,ACT,nhha
2019-20,618846,pct_number_of_lower_income_renter_households_paying_more_than_30%_of_income_on_housing_costs,renter_lower_income,nhha_location,Total,Aust.,nhha
2007-08,254768,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NSW,nhha
2007-08,184202,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Vic.,nhha
2007-08,88141,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Qld,nhha
2007-08,80011,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,SA,nhha
2007-08,79481,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,WA,nhha
2007-08,14389,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Tas.,nhha
2007-08,6936,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NT,nhha
2007-08,13140,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,ACT,nhha
2007-08,721069,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Aust.,nhha
2009-10,239170,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NSW,nhha
2009-10,162872,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Vic.,nhha
2009-10,109439,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Qld,nhha
2009-10,71911,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,SA,nhha
2009-10,83365,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,WA,nhha
2009-10,15785,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Tas.,nhha
2009-10,7432,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NT,nhha
2009-10,11871,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,ACT,nhha
2009-10,701845,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Aust.,nhha
2011-12,269433,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NSW,nhha
2011-12,187667,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Vic.,nhha
2011-12,118735,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Qld,nhha
2011-12,78834,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,SA,nhha
2011-12,84877,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,WA,nhha
2011-12,17450,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Tas.,nhha
2011-12,9109,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NT,nhha
2011-12,16411,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,ACT,nhha
2011-12,782516,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Aust.,nhha
2013-14,234693,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NSW,nhha
2013-14,196981,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Vic.,nhha
2013-14,137099,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Qld,nhha
2013-14,87870,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,SA,nhha
2013-14,84903,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,WA,nhha
2013-14,14821,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Tas.,nhha
2013-14,6697,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NT,nhha
2013-14,16104,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,ACT,nhha
2013-14,779167,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Aust.,nhha
2015-16,244384,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NSW,nhha
2015-16,226086,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Vic.,nhha
2015-16,138520,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Qld,nhha
2015-16,108962,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,SA,nhha
2015-16,102799,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,WA,nhha
2015-16,15866,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Tas.,nhha
2015-16,5431,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NT,nhha
2015-16,18298,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,ACT,nhha
2015-16,862286,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Aust.,nhha
2017-18,294056,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NSW,nhha
2017-18,245839,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Vic.,nhha
2017-18,155525,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Qld,nhha
2017-18,88145,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,SA,nhha
2017-18,97172,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,WA,nhha
2017-18,15459,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Tas.,nhha
2017-18,4627,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NT,nhha
2017-18,22069,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,ACT,nhha
2017-18,919374,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Aust.,nhha
2019-20,258813,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NSW,nhha
2019-20,226996,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Vic.,nhha
2019-20,181859,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Qld,nhha
2019-20,90580,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,SA,nhha
2019-20,115281,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,WA,nhha
2019-20,14446,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Tas.,nhha
2019-20,7384,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,NT,nhha
2019-20,16960,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,ACT,nhha
2019-20,918311,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Greater capital city area,Aust.,nhha
2007-08,176210,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,NSW,nhha
2007-08,75057,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,Vic.,nhha
2007-08,141192,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,Qld,nhha
2007-08,29774,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,SA,nhha
2007-08,18736,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,WA,nhha
2007-08,22582,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,Tas.,nhha
2007-08,2780,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,NT,nhha
2007-08,466330,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,Aust.,nhha
2009-10,183731,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,NSW,nhha
2009-10,97820,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,Vic.,nhha
2009-10,156626,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,Qld,nhha
2009-10,30417,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,SA,nhha
2009-10,28428,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,WA,nhha
2009-10,19889,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,Tas.,nhha
2009-10,761,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,NT,nhha
2009-10,517672,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,Aust.,nhha
2011-12,181808,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,NSW,nhha
2011-12,106413,pct_number_of_lower_income_renter_households,renter_lower_income,nhha_location,Rest of state,Vic.,nhha
